State,Year,Candidate,Total Votes,GDP,Personal Income,Total Employment,Average Sentiment Score
Tennessee,2016,Republican,211,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,848,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1624,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,319,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1023,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,63,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,379,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,651,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,200,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2022,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,118,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,540,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,802,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,66,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,600,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,37,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,146,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,180,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,355,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,3200,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,207,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,765,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1296,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,702,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,3516,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,391,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1307,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2194,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,189,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,995,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,54,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,275,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,538,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,791,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,5152,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,667,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1972,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,3064,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,3627,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,17082,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,4865,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,16161,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,12115,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,175,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1240,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,88,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,344,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,600,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,110,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,842,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,46,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,199,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,367,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,520,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2730,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,198,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,924,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1764,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,361,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2400,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,136,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,812,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1268,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,430,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2879,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,210,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1121,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2520,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,147,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1418,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,73,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,324,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,900,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,556,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,3072,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,261,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,948,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1448,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,762,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2878,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,218,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1014,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1911,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,273,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1910,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,95,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,527,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,899,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,171,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1767,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,111,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,557,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,794,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,860,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,5016,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,442,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1845,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2569,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,141,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,912,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,30,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,133,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,382,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,827,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,4690,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,492,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1954,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2231,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,5075,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,16985,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,3641,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,14391,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,9625,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,40,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,433,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,32,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,150,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,208,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,216,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1170,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,58,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,315,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,571,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,283,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2094,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,161,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,597,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,629,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,572,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,4426,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,361,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1460,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2056,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,106,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,613,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,55,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,224,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,475,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,363,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1836,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,141,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,571,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,965,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,370,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2672,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,258,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,751,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1222,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,210,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1325,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,69,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,331,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,836,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,67,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,523,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,26,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,159,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,231,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,173,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1218,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,62,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,328,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,533,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,92,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,713,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,54,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,192,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,450,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,664,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,4050,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,408,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1579,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2005,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,169,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1306,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,102,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,452,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,740,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,4772,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,20985,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,5035,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,18319,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,13571,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,45,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,326,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,7,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,72,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,125,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,161,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1111,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,64,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,304,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,638,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,395,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2883,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,146,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,689,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1567,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,125,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,809,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,27,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,176,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,429,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,489,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2656,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,160,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,850,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1262,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,672,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,4198,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,780,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2309,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2197,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,185,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1757,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,46,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,283,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,743,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1095,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,4117,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,511,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2513,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,3555,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,271,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1799,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,141,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,586,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,690,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,296,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,1858,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,125,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,503,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,992,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,945,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,4655,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,415,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,2043,339350,286532,3951859,0.4036780355948681
Tennessee,2016,Republican,3514,339350,286532,3951859,0.4036780355948681
